ropa_id,batch_no,subdivision,prop_location,prop_type,tct_cct_no,lot_area,floor_area,min_sellprice,occupancy,status,status_bid,disposal_type,start_datetime,end_datetime,appr_date,inspection_date,ins_remarks,remarks,city_muni,handling_hbc,contact_hbc,email_hbc,survey_no,city_searched
849202507290001,OPA1510102,MERCEDES HOMES SOROSORO,"Lot 5 Blk. 10 MERCEDES HOMES SOROSORO SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Single Detached,052-2022000221,84,58,1850300,Occupied/Closed,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/28/2025 00:00:00,08/21/2025 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-226010,BATANGAS CITY
847202604290020,OPA1510102,MERCEDES HOMES,"Lot 69 Blk. 10 Phase 7 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Single Detached,052-2021001348,80,58,2856900,Occupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,02/02/2026 00:00:00,05/06/2026 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-032536,BATANGAS CITY
815202605280106,OPA1510102,URBAN DECA HOMES BATANGAS,"Unit U-6-19 6TH Flr. TOWER U URBAN DECA HOMES BATANGAS BALAGTAS, BATANGAS CITY, BATANGAS, 4200",Condominium,052-2024006936,0,36.34,3327000,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/17/2026 00:00:00,06/10/2026 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,CONDO UNIT,BATANGAS CITY
815202605280052,OPA1510102,URBAN DECA HOMES BATANGAS,"Unit U-6-30 6TH Flr. TOWER U URBAN DECA HOMES BATANGAS BALAGTAS, BATANGAS CITY, BATANGAS, 4200",Condominium,052-2024006947,0,37.11,3396200,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/17/2026 00:00:00,06/10/2026 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,CONDO UNIT,BATANGAS CITY
849202411290034,OPA1520098,MERCEDES HOMES,"Lot 22 Blk. 15 Phase 4 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2014001806,40,51.4,1367280,Occupied/Closed,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,03/24/2026 00:00:00,12/11/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-027745,BATANGAS CITY
849202308230025,15315,MERCEDES HOMES                                    ,"Lot 117 Blk. 4 Phase 1 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2012003156,41,43,1197600,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,06/08/2026 00:00:00,09/21/2023 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-225730,BATANGAS CITY
849202307260014,15315,MERCEDES HOMES                                    ,"Lot 28 Blk. 11 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2014001686,40,51.4,1513100,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,06/08/2026 00:00:00,09/06/2023 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-027745,BATANGAS CITY
849202411280161,15316,MERCEDES HOMES                                    ,"Lot 15 Blk. 14 Phase 4 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2014001769,40,51.4,1519200,Occupied/Closed,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,03/24/2026 00:00:00,12/11/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-027745,BATANGAS CITY
849202307260051,15316,MERCEDES HOMES                                    ,"Lot 10 Blk. 15 Phase 4 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2014001794,40,51.4,1591800,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,03/28/2025 00:00:00,09/06/2023 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-027745,BATANGAS CITY
849202406180009,15316,MERCEDES HOMES                                    ,"Lot 20 Blk. 27 Phase 6 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2021001684,40,56,1604100,Unoccupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,03/11/2026 00:00:00,08/08/2024 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-032536,BATANGAS CITY
849202403260024,15315,MERCEDES HOMES                                    ,"Lot 5 Blk. 24 Phase 6 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2021001610,40,56,1604100,Occupied/Closed,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,03/28/2025 00:00:00,08/08/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-032536,BATANGAS CITY
849202403260063,15315,MERCEDES HOMES                                    ,"Lot 15 Blk. 20 Phase 6 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2021001558,40,56,1604100,Unoccupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,03/28/2025 00:00:00,08/08/2024 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-032536,BATANGAS CITY
849202308230007,15315,MERCEDES HOMES                                    ,"Lot 21 Blk. 30 Phase 4 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Townhouse - End with Eaves,052-2014002288,64,48,1634400,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,06/08/2026 00:00:00,09/06/2023 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-027745,BATANGAS CITY
849202312300205,15315,MERCEDES HOMES                                    ,"Lot 38 Blk. 18 Phase 6 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Town House,052-2021001429,40,56,1655800,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,10/18/2024 00:00:00,08/08/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-032536,BATANGAS CITY
849202411290041,15315,MERCEDES HOMES                                    ,"Lot 11 Blk. 27 Phase 6 MERCEDES HOMES SOROSORO ILAYA, BATANGAS CITY, BATANGAS, 4200",Townhouse - End with Eaves,052-2021001675,60,56,1711200,Occupied/Closed,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,03/24/2026 00:00:00,12/11/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,BATANGAS CITY,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-032536,BATANGAS CITY
849202601300055,OPA1510102,LUMINA BAUAN,"Lot 35 Blk. 20 LUMINA BAUAN AS-IS, BAUAN, BATANGAS, 4201",Row House,053-2022003704,36,22,711600,Occupied/Closed,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,11/15/2025 00:00:00,02/24/2026 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,BAUAN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-031525,BAUAN
849202411280129,OPA1520097,LYNVILLE RESIDENCES BAUAN,"Lot 15 Blk. 16 Phase 3 LYNVILLE RESIDENCES BAUAN AS-IS, BAUAN, BATANGAS, 4201",Row House,053-2017004411,36,30,661410,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,06/08/2026 00:00:00,04/09/2025 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,BAUAN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030711,BAUAN
849202409110001,OPA1520097,LYNVILLE RESIDENCES BAUAN,"Lot 4 Blk. 27 Phase 3 LYNVILLE RESIDENCES BAUAN AS-IS, BAUAN, BATANGAS, 4201",Row House,053-2017004734,36,36,814320,Occupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,06/08/2026 00:00:00,04/09/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,BAUAN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030711,BAUAN
849202507110010,OPA1520097,LYNVILLE RESIDENCES BAUAN,"Lot 4 Blk. 4 LYNVILLE RESIDENCES BAUAN AS-IS, BAUAN, BATANGAS, 4201",Duplex with Eaves,053-2019004349,66,50.2,1291050,Occupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,05/20/2025 00:00:00,08/21/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,BAUAN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030922,BAUAN
849202312300347,15316,LYNVILLE RESIDENCES BAUAN,"Lot 37 Blk. 26 Phase 3 LYNVILLE RESIDENCES BAUAN AS-IS, BAUAN, BATANGAS, 4201",Row House,053-2017004721,36,30,743000,Unoccupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,06/25/2025 00:00:00,04/09/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,BAUAN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030711,BAUAN
849202503270019,15316,LUMINA BAUAN,"Lot 30 Blk. 6B LUMINA BAUAN AS-IS, BAUAN, BATANGAS, 4201",Townhouse - End with Eaves,053-2021007341,54,42,1233800,Unoccupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,12/17/2024 00:00:00,07/10/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,BAUAN,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-031583,BAUAN
849202305300022,15315,ALEGRIA HOMES SUBDIVISION,"Lot 46 Blk. 6 ALEGRIA HOMES SUBDIVISION PUTING BATO EAST, CALACA, BATANGAS, 4212",Duplex,055-2018001053,60,24,615600,Unoccupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,01/07/2025 00:00:00,04/09/2025 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CALACA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-031173,CALACA
847202604290013,OPA1510103,SOUTHRIDGE VILLAS,"Lot 13 Blk. 33 SOUTHRIDGE VILLAS SAN LUCAS, CITY OF LIPA, BATANGAS, 4217",Town House,072-2021006084,40,46.6,1248800,Unoccupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,02/18/2026 00:00:00,05/06/2026 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-032198,CITY OF LIPA
847202605250031,OPA1510103,IDESIA LIPA,"Lot 22 Blk. 5 IDESIA LIPA INOSLOBAN, CITY OF LIPA, BATANGAS, 4217",Town House,072-2021009591,60,42,3659100,Unoccupied,1,5,1st Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,03/24/2026 00:00:00,06/02/2026 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-259176,CITY OF LIPA
849202312200050,OPA1520097,STO. NINO VILLA DE LIPA II,"Lot 24 Blk. 1 Phase 1 STO. NINO VILLA DE LIPA II SABANG, CITY OF LIPA, BATANGAS, 4217",Row House - End with Firewall,T-115781,40,25.6,375030,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/17/2026 00:00:00,09/25/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-013825,CITY OF LIPA
849202405140108,OPA1520097,LUMINA LIPA,"Lot 30 Blk. 52 LUMINA LIPA TANGUAY, CITY OF LIPA, BATANGAS, 4217",Row House,072-2017008854,36,22,592290,Unoccupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/24/2026 00:00:00,08/28/2024 00:00:00,,UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030262,CITY OF LIPA
849202411190012,OPA1520097,SAMPAGUITA WEST,"Lot 16 Blk. 17 Phase 2 SAMPAGUITA WEST SAMPAGUITA, CITY OF LIPA, BATANGAS, 4217",Row House,072-2013004365,36,27.5,637470,Occupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,06/01/2026 00:00:00,03/20/2025 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-228107,CITY OF LIPA
849202403270135,OPA1520097,BRIXTON HOMES,"Lot 11 Blk. 19 BRIXTON HOMES BALINTAWAK, CITY OF LIPA, BATANGAS, 4217",Town House,072-2016002576,36,44,726210,Occupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,04/08/2025 00:00:00,08/14/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-029731,CITY OF LIPA
849202409110014,OPA1520097,SAMPAGUITA WEST,"Lot 27 Blk. 10 Phase 2 SAMPAGUITA WEST SAMPAGUITA, CITY OF LIPA, BATANGAS, 4217",Town House,072-2023000914,36,58.72,1147770,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,04/14/2026 00:00:00,03/20/2025 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-228107,CITY OF LIPA
849202409180004,OPA1520097,BON GIORNO HOMES,"Lot 24 Blk. 7 BON GIORNO HOMES MUNTING PULO, CITY OF LIPA, BATANGAS, 4217",Townhouse - End with Firewall,072-2021011337,60,43,1154160,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,06/01/2026 00:00:00,11/13/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-026005,CITY OF LIPA
849202501310004,OPA1520098,NONE,"Lot 3-A NONE TANGOB, CITY OF LIPA, BATANGAS, 4217",Double Attached,072-2016005211,100,63,1295640,Occupied,1,5,2nd Public Auction,2026-07-20T00:00:00,2026-07-24T23:59:00,12/26/2024 00:00:00,10/29/2025 00:00:00,"13.948426,121.192790",OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-E201600090,CITY OF LIPA
849202307310018,OPA1520097,LYNVILLE RESIDENCES LIPA,"Lot 33 Blk. 4 LYNVILLE RESIDENCES LIPA LATAG, CITY OF LIPA, BATANGAS, 4217",Duplex with Eaves,072-2015008076,66,50.2,1443780,Occupied,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,06/01/2026 00:00:00,09/14/2023 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-029769,CITY OF LIPA
849202408280036,OPA1520097,SAMPAGUITA WEST,"Lot 5 Blk. 7 Phase 2 SAMPAGUITA WEST SAMPAGUITA, CITY OF LIPA, BATANGAS, 4217",Townhouse - End with Firewall,072-2013004124,47,73.39,1597770,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,04/22/2026 00:00:00,03/20/2025 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-228107,CITY OF LIPA
849202406240054,OPA1520097,SAMPAGUITA WEST,"Lot 9 Blk. 6 Phase 3 SAMPAGUITA WEST SAMPAGUITA, CITY OF LIPA, BATANGAS, 4217",Quadruplex,072-2015007609,54,73.39,1712070,Occupied/Closed,1,5,2nd Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/20/2025 00:00:00,08/21/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-029539,CITY OF LIPA
804919012300013,15315,FIRST WORLD HOMES                                 ,"Lot 02 Blk. 08 Phase - Section - FIRST WORLD HOMES ANILAO, CITY OF LIPA, BATANGAS, 4217",Lot Only,T-117957,72,0,302400,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,10/23/2025 00:00:00,09/28/2023 00:00:00,,OCCUPIED - TITLE UNDER HDMF,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-097547,CITY OF LIPA
804920082800053,15315,FIRST WORLD HOMES                                 ,"Lot 8 Blk. 6 FIRST WORLD HOMES ANILAO, CITY OF LIPA, BATANGAS, 4217",Lot Only, T- 107952,72,0,302400,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,12/12/2024 00:00:00,10/20/2022 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-097547,CITY OF LIPA
849202302010012,15315,FIRST WORLD HOMES                                 ,"Lot 3 Blk. 15 FIRST WORLD HOMES ANILAO, CITY OF LIPA, BATANGAS, 4217",Lot Only,T-145982,72,0,302400,Unoccupied-Lot,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,11/22/2024 00:00:00,05/08/2024 00:00:00,,UNOCCUPIED-LOT - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-097547,CITY OF LIPA
849202312300245,15315,LUMINA LIPA,"Lot 20 Blk. 56 LUMINA LIPA TANGUAY, CITY OF LIPA, BATANGAS, 4217",Row House,072-2017008959,36,22,463660,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,03/22/2025 00:00:00,05/02/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030262,CITY OF LIPA
849202312300281,15315,MABINI HEIGHTS SUBDIVISION,"Lot 38 Blk. 18 MABINI HEIGHTS SUBDIVISION MABINI, CITY OF LIPA, BATANGAS, 4217",Row House,072-2017011987,28,21.4,475700,Occupied/Closed,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,02/14/2025 00:00:00,06/10/2026 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-243110,CITY OF LIPA
804920082800100,15316,FIRST WORLD HOMES                                 ,"Lot 4 Blk. 18 FIRST WORLD HOMES ANILAO, CITY OF LIPA, BATANGAS, 4217",Single Attached, T- 108062,72,20,483900,Occupied,1,5,Negotiated Sale,2026-07-20T00:00:00,2026-07-24T23:59:00,03/24/2026 00:00:00,10/20/2022 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-097547,CITY OF LIPA
849202402280010,15315,MABINI HEIGHTS SUBDIVISION,"Lot 5 Blk. 20 MABINI HEIGHTS SUBDIVISION MABINI, CITY OF LIPA, BATANGAS, 4217",Row House,072-2017012052,28,21.4,488500,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,02/04/2025 00:00:00,06/10/2026 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-243110,CITY OF LIPA
849202403270140,15315,MABINI HEIGHTS SUBDIVISION,"Lot 10 Blk. 22 MABINI HEIGHTS SUBDIVISION MABINI, CITY OF LIPA, BATANGAS, 4217",Row House,072-2017012133,28,21.4,488500,Occupied/Closed,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,02/18/2025 00:00:00,05/16/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PSD-04-243110,CITY OF LIPA
849202312300317,15315,LUMINA LIPA,"Lot 9 Blk. 61 LUMINA LIPA TANGUAY, CITY OF LIPA, BATANGAS, 4217",Row House,072-2017009072,36,22,511260,Occupied,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,02/19/2025 00:00:00,05/02/2024 00:00:00,,OCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030262,CITY OF LIPA
849202312300215,15315,LUMINA LIPA,"Lot 8 Blk. 31 LUMINA LIPA TANGUAY, CITY OF LIPA, BATANGAS, 4217",Row House,072-2017008385,36,22,517060,Occupied/Closed,1,5,Negotiated Sale,2026-07-13T00:00:00,2026-07-17T23:59:00,02/19/2025 00:00:00,05/02/2024 00:00:00,,OCCUPIED/CLOSED - TITLE UNDER CONSOLIDATION,CITY OF LIPA,CALAMBA HOUSING HUB,(02)8422-3000 local 6410 or 6403,"edmacale@pagibigfund.gov.ph, abbergancia@pagibigfund.gov.ph",PCS-04-030262,CITY OF LIPA
815202506250128,OPA1510102,BLUE ISLE II,"Lot 26 Blk. 10 Phase 2 Section 5 BLUE ISLE II SANTA MARIA, CITY OF STO. TOMAS, BATANGAS, 4234",Row House,T-142491,38.5,20.12,385200,Unoccupied,1,5,1st Public Auction,2026-07-13T00:00:00,2026-07-17T23:59:00,03/18/2025 00:00:00,07/12/2025 00:00:00,"14.073119,121.166206",UNOCCUPIED - TITLE UNDER CONSOLIDATION,CITY OF STO. TOMAS,NCR HOUSING HUB,(02) 8422-3000 loc 5124,masd.bidding@pagibigfund.gov.ph,PCS-04-012896,CITY OF STO. TOMAS
